,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
5427,2021-04-21,D,effective_federal_funds_rate,0.07,False,False
5428,2021-04-22,D,effective_federal_funds_rate,0.07,False,False
5429,2021-04-23,D,effective_federal_funds_rate,0.07,False,False
5430,2021-04-26,D,effective_federal_funds_rate,0.07,False,False
5431,2021-04-27,D,effective_federal_funds_rate,0.07,False,False
5432,2021-04-28,D,effective_federal_funds_rate,0.07,False,False
5433,2021-04-29,D,effective_federal_funds_rate,0.06,False,False
5434,2021-04-30,D,effective_federal_funds_rate,0.05,False,False
5435,2021-05-03,D,effective_federal_funds_rate,0.06,False,False
5436,2021-05-04,D,effective_federal_funds_rate,0.06,False,False
5437,2021-05-05,D,effective_federal_funds_rate,0.06,False,False
5438,2021-05-06,D,effective_federal_funds_rate,0.06,False,False
5439,2021-05-07,D,effective_federal_funds_rate,0.06,False,False
5440,2021-05-10,D,effective_federal_funds_rate,0.06,False,False
5441,2021-05-11,D,effective_federal_funds_rate,0.06,False,False
5442,2021-05-12,D,effective_federal_funds_rate,0.06,False,False
5443,2021-05-13,D,effective_federal_funds_rate,0.06,False,False
5444,2021-05-14,D,effective_federal_funds_rate,0.06,False,False
5445,2021-05-17,D,effective_federal_funds_rate,0.06,False,False
5446,2021-05-18,D,effective_federal_funds_rate,0.06,False,False
5447,2021-05-19,D,effective_federal_funds_rate,0.06,False,False
5448,2021-05-20,D,effective_federal_funds_rate,0.06,False,False
5449,2021-05-21,D,effective_federal_funds_rate,0.06,False,False
5450,2021-05-24,D,effective_federal_funds_rate,0.06,False,False
5451,2021-05-25,D,effective_federal_funds_rate,0.06,False,False
5452,2021-05-26,D,effective_federal_funds_rate,0.06,False,False
5453,2021-05-27,D,effective_federal_funds_rate,0.06,False,False
5454,2021-05-28,D,effective_federal_funds_rate,0.05,False,False
5455,2021-05-31,D,effective_federal_funds_rate,,True,True
5456,2021-06-01,D,effective_federal_funds_rate,0.06,False,False
5457,2021-06-02,D,effective_federal_funds_rate,0.06,False,False
5458,2021-06-03,D,effective_federal_funds_rate,0.06,False,False
5459,2021-06-04,D,effective_federal_funds_rate,0.06,False,False
5460,2021-06-07,D,effective_federal_funds_rate,0.06,False,False
5461,2021-06-08,D,effective_federal_funds_rate,0.06,False,False
5462,2021-06-09,D,effective_federal_funds_rate,0.06,False,False
5463,2021-06-10,D,effective_federal_funds_rate,0.06,False,False
5464,2021-06-11,D,effective_federal_funds_rate,0.06,False,False
5465,2021-06-14,D,effective_federal_funds_rate,0.06,False,False
5466,2021-06-15,D,effective_federal_funds_rate,0.06,False,False
5467,2021-06-16,D,effective_federal_funds_rate,0.06,False,False
5468,2021-06-17,D,effective_federal_funds_rate,0.1,False,True
5469,2021-06-18,D,effective_federal_funds_rate,0.1,False,False
5470,2021-06-21,D,effective_federal_funds_rate,0.1,False,False
5471,2021-06-22,D,effective_federal_funds_rate,0.1,False,False
5472,2021-06-23,D,effective_federal_funds_rate,0.1,False,False
5473,2021-06-24,D,effective_federal_funds_rate,0.1,False,False
5474,2021-06-25,D,effective_federal_funds_rate,0.1,False,False
5475,2021-06-28,D,effective_federal_funds_rate,0.1,False,False
5476,2021-06-29,D,effective_federal_funds_rate,0.1,False,False
5477,2021-06-30,D,effective_federal_funds_rate,0.08,False,False
5478,2021-07-01,D,effective_federal_funds_rate,0.1,False,False
5479,2021-07-02,D,effective_federal_funds_rate,0.1,False,False
5480,2021-07-05,D,effective_federal_funds_rate,,True,True
5481,2021-07-06,D,effective_federal_funds_rate,0.1,False,False
5482,2021-07-07,D,effective_federal_funds_rate,0.1,False,False
5483,2021-07-08,D,effective_federal_funds_rate,0.1,False,False
5484,2021-07-09,D,effective_federal_funds_rate,0.1,False,False
5485,2021-07-12,D,effective_federal_funds_rate,0.1,False,False
5486,2021-07-13,D,effective_federal_funds_rate,0.1,False,False
5487,2021-07-14,D,effective_federal_funds_rate,0.1,False,False
5488,2021-07-15,D,effective_federal_funds_rate,0.1,False,False
5489,2021-07-16,D,effective_federal_funds_rate,0.1,False,False
5490,2021-07-19,D,effective_federal_funds_rate,0.1,False,False
5491,2021-07-20,D,effective_federal_funds_rate,0.1,False,False
5492,2021-07-21,D,effective_federal_funds_rate,0.1,False,False
5493,2021-07-22,D,effective_federal_funds_rate,0.1,False,False
5494,2021-07-23,D,effective_federal_funds_rate,0.1,False,False
5495,2021-07-26,D,effective_federal_funds_rate,0.1,False,False
5496,2021-07-27,D,effective_federal_funds_rate,0.1,False,False
5497,2021-07-28,D,effective_federal_funds_rate,0.1,False,False
5498,2021-07-29,D,effective_federal_funds_rate,0.1,False,False
5499,2021-07-30,D,effective_federal_funds_rate,0.07,False,False
5500,2021-08-02,D,effective_federal_funds_rate,0.1,False,False
5501,2021-08-03,D,effective_federal_funds_rate,0.1,False,False
5502,2021-08-04,D,effective_federal_funds_rate,0.1,False,False
5503,2021-08-05,D,effective_federal_funds_rate,0.1,False,False
5504,2021-08-06,D,effective_federal_funds_rate,0.1,False,False
5505,2021-08-09,D,effective_federal_funds_rate,0.1,False,False
5506,2021-08-10,D,effective_federal_funds_rate,0.1,False,False
5507,2021-08-11,D,effective_federal_funds_rate,0.1,False,False
5508,2021-08-12,D,effective_federal_funds_rate,0.1,False,False
5509,2021-08-13,D,effective_federal_funds_rate,0.1,False,False
5510,2021-08-16,D,effective_federal_funds_rate,0.1,False,False
5511,2021-08-17,D,effective_federal_funds_rate,0.1,False,False
5512,2021-08-18,D,effective_federal_funds_rate,0.09,False,False
5513,2021-08-19,D,effective_federal_funds_rate,0.09,False,False
5514,2021-08-20,D,effective_federal_funds_rate,0.09,False,False
5515,2021-08-23,D,effective_federal_funds_rate,0.09,False,False
5516,2021-08-24,D,effective_federal_funds_rate,0.09,False,False
5517,2021-08-25,D,effective_federal_funds_rate,0.09,False,False
5518,2021-08-26,D,effective_federal_funds_rate,0.09,False,False
5519,2021-08-27,D,effective_federal_funds_rate,0.08,False,False
5520,2021-08-30,D,effective_federal_funds_rate,0.08,False,False
5521,2021-08-31,D,effective_federal_funds_rate,0.06,False,False
5522,2021-09-01,D,effective_federal_funds_rate,0.08,False,False
5523,2021-09-02,D,effective_federal_funds_rate,0.08,False,False
5524,2021-09-03,D,effective_federal_funds_rate,0.08,False,False
5525,2021-09-06,D,effective_federal_funds_rate,,True,True
5526,2021-09-07,D,effective_federal_funds_rate,0.08,False,False
5527,2021-09-08,D,effective_federal_funds_rate,0.08,False,False
5528,2021-09-09,D,effective_federal_funds_rate,0.08,False,False
5529,2021-09-10,D,effective_federal_funds_rate,0.08,False,False
5530,2021-09-13,D,effective_federal_funds_rate,0.08,False,False
5531,2021-09-14,D,effective_federal_funds_rate,0.08,False,False
5532,2021-09-15,D,effective_federal_funds_rate,0.08,False,False
5533,2021-09-16,D,effective_federal_funds_rate,0.08,False,False
5534,2021-09-17,D,effective_federal_funds_rate,0.08,False,False
5535,2021-09-20,D,effective_federal_funds_rate,0.08,False,False
5536,2021-09-21,D,effective_federal_funds_rate,0.08,False,False
5537,2021-09-22,D,effective_federal_funds_rate,0.08,False,False
5538,2021-09-23,D,effective_federal_funds_rate,0.08,False,False
5539,2021-09-24,D,effective_federal_funds_rate,0.08,False,False
5540,2021-09-27,D,effective_federal_funds_rate,0.08,False,False
5541,2021-09-28,D,effective_federal_funds_rate,0.08,False,False
5542,2021-09-29,D,effective_federal_funds_rate,0.08,False,False
5543,2021-09-30,D,effective_federal_funds_rate,0.06,False,False
5544,2021-10-01,D,effective_federal_funds_rate,0.08,False,False
5545,2021-10-04,D,effective_federal_funds_rate,0.08,False,False
5546,2021-10-05,D,effective_federal_funds_rate,0.08,False,False
5547,2021-10-06,D,effective_federal_funds_rate,0.08,False,False
5548,2021-10-07,D,effective_federal_funds_rate,0.08,False,False
5549,2021-10-08,D,effective_federal_funds_rate,0.08,False,False
5550,2021-10-11,D,effective_federal_funds_rate,,True,True
5551,2021-10-12,D,effective_federal_funds_rate,0.08,False,False
5552,2021-10-13,D,effective_federal_funds_rate,0.08,False,False
5553,2021-10-14,D,effective_federal_funds_rate,0.08,False,False
5554,2021-10-15,D,effective_federal_funds_rate,0.08,False,False
5555,2021-10-18,D,effective_federal_funds_rate,0.08,False,False
5556,2021-10-19,D,effective_federal_funds_rate,0.08,False,False
5557,2021-10-20,D,effective_federal_funds_rate,0.08,False,False
5558,2021-10-21,D,effective_federal_funds_rate,0.08,False,False
5559,2021-10-22,D,effective_federal_funds_rate,0.08,False,False
5560,2021-10-25,D,effective_federal_funds_rate,0.08,False,False
5561,2021-10-26,D,effective_federal_funds_rate,0.08,False,False
5562,2021-10-27,D,effective_federal_funds_rate,0.08,False,False
5563,2021-10-28,D,effective_federal_funds_rate,0.08,False,False
5564,2021-10-29,D,effective_federal_funds_rate,0.07,False,False
5565,2021-11-01,D,effective_federal_funds_rate,0.08,False,False
5566,2021-11-02,D,effective_federal_funds_rate,0.08,False,False
5567,2021-11-03,D,effective_federal_funds_rate,0.08,False,False
5568,2021-11-04,D,effective_federal_funds_rate,0.08,False,False
5569,2021-11-05,D,effective_federal_funds_rate,0.08,False,False
5570,2021-11-08,D,effective_federal_funds_rate,0.08,False,False
5571,2021-11-09,D,effective_federal_funds_rate,0.08,False,False
5572,2021-11-10,D,effective_federal_funds_rate,0.08,False,False
5573,2021-11-11,D,effective_federal_funds_rate,,True,True
5574,2021-11-12,D,effective_federal_funds_rate,0.08,False,False
5575,2021-11-15,D,effective_federal_funds_rate,0.08,False,False
5576,2021-11-16,D,effective_federal_funds_rate,0.08,False,False
5577,2021-11-17,D,effective_federal_funds_rate,0.08,False,False
5578,2021-11-18,D,effective_federal_funds_rate,0.08,False,False
5579,2021-11-19,D,effective_federal_funds_rate,0.08,False,False
5580,2021-11-22,D,effective_federal_funds_rate,0.08,False,False
5581,2021-11-23,D,effective_federal_funds_rate,0.08,False,False
5582,2021-11-24,D,effective_federal_funds_rate,0.08,False,False
5583,2021-11-25,D,effective_federal_funds_rate,,True,True
5584,2021-11-26,D,effective_federal_funds_rate,0.08,False,False
5585,2021-11-29,D,effective_federal_funds_rate,0.08,False,False
5586,2021-11-30,D,effective_federal_funds_rate,0.07,False,False
5587,2021-12-01,D,effective_federal_funds_rate,0.08,False,False
5588,2021-12-02,D,effective_federal_funds_rate,0.08,False,False
5589,2021-12-03,D,effective_federal_funds_rate,0.08,False,False
5590,2021-12-06,D,effective_federal_funds_rate,0.08,False,False
5591,2021-12-07,D,effective_federal_funds_rate,0.08,False,False
5592,2021-12-08,D,effective_federal_funds_rate,0.08,False,False
5593,2021-12-09,D,effective_federal_funds_rate,0.08,False,False
5594,2021-12-10,D,effective_federal_funds_rate,0.08,False,False
5595,2021-12-13,D,effective_federal_funds_rate,0.08,False,False
5596,2021-12-14,D,effective_federal_funds_rate,0.08,False,False
5597,2021-12-15,D,effective_federal_funds_rate,0.08,False,False
5598,2021-12-16,D,effective_federal_funds_rate,0.08,False,False
5599,2021-12-17,D,effective_federal_funds_rate,0.08,False,False
5600,2021-12-20,D,effective_federal_funds_rate,0.08,False,False
5601,2021-12-21,D,effective_federal_funds_rate,0.08,False,False
5602,2021-12-22,D,effective_federal_funds_rate,0.08,False,False
5603,2021-12-23,D,effective_federal_funds_rate,0.08,False,False
5604,2021-12-24,D,effective_federal_funds_rate,0.08,False,False
5605,2021-12-27,D,effective_federal_funds_rate,0.08,False,False
5606,2021-12-28,D,effective_federal_funds_rate,0.08,False,False
5607,2021-12-29,D,effective_federal_funds_rate,0.08,False,False
5608,2021-12-30,D,effective_federal_funds_rate,0.08,False,False
5609,2021-12-31,D,effective_federal_funds_rate,0.07,False,False
5610,2022-01-03,D,effective_federal_funds_rate,0.08,False,False
5611,2022-01-04,D,effective_federal_funds_rate,0.08,False,False
5612,2022-01-05,D,effective_federal_funds_rate,0.08,False,False
5613,2022-01-06,D,effective_federal_funds_rate,0.08,False,False
5614,2022-01-07,D,effective_federal_funds_rate,0.08,False,False
5615,2022-01-10,D,effective_federal_funds_rate,0.08,False,False
5616,2022-01-11,D,effective_federal_funds_rate,0.08,False,False
5617,2022-01-12,D,effective_federal_funds_rate,0.08,False,False
5618,2022-01-13,D,effective_federal_funds_rate,0.08,False,False
5619,2022-01-14,D,effective_federal_funds_rate,0.08,False,False
5620,2022-01-17,D,effective_federal_funds_rate,,True,True
5621,2022-01-18,D,effective_federal_funds_rate,0.08,False,False
5622,2022-01-19,D,effective_federal_funds_rate,0.08,False,False
5623,2022-01-20,D,effective_federal_funds_rate,0.08,False,False
5624,2022-01-21,D,effective_federal_funds_rate,0.08,False,False
5625,2022-01-24,D,effective_federal_funds_rate,0.08,False,False
5626,2022-01-25,D,effective_federal_funds_rate,0.08,False,False
5627,2022-01-26,D,effective_federal_funds_rate,0.08,False,False
5628,2022-01-27,D,effective_federal_funds_rate,0.08,False,False
5629,2022-01-28,D,effective_federal_funds_rate,0.08,False,False
5630,2022-01-31,D,effective_federal_funds_rate,0.08,False,False
5631,2022-02-01,D,effective_federal_funds_rate,0.08,False,False
5632,2022-02-02,D,effective_federal_funds_rate,0.08,False,False
5633,2022-02-03,D,effective_federal_funds_rate,0.08,False,False
5634,2022-02-04,D,effective_federal_funds_rate,0.08,False,False
5635,2022-02-07,D,effective_federal_funds_rate,0.08,False,False
5636,2022-02-08,D,effective_federal_funds_rate,0.08,False,False
5637,2022-02-09,D,effective_federal_funds_rate,0.08,False,False
5638,2022-02-10,D,effective_federal_funds_rate,0.08,False,False
5639,2022-02-11,D,effective_federal_funds_rate,0.08,False,False
5640,2022-02-14,D,effective_federal_funds_rate,0.08,False,False
5641,2022-02-15,D,effective_federal_funds_rate,0.08,False,False
5642,2022-02-16,D,effective_federal_funds_rate,0.08,False,False
5643,2022-02-17,D,effective_federal_funds_rate,0.08,False,False
5644,2022-02-18,D,effective_federal_funds_rate,0.08,False,False
5645,2022-02-21,D,effective_federal_funds_rate,,True,True
5646,2022-02-22,D,effective_federal_funds_rate,0.08,False,False
5647,2022-02-23,D,effective_federal_funds_rate,0.08,False,False
5648,2022-02-24,D,effective_federal_funds_rate,0.08,False,False
5649,2022-02-25,D,effective_federal_funds_rate,0.08,False,False
5650,2022-02-28,D,effective_federal_funds_rate,0.08,False,False
5651,2022-03-01,D,effective_federal_funds_rate,0.08,False,False
5652,2022-03-02,D,effective_federal_funds_rate,0.08,False,False
5653,2022-03-03,D,effective_federal_funds_rate,0.08,False,False
5654,2022-03-04,D,effective_federal_funds_rate,0.08,False,False
5655,2022-03-07,D,effective_federal_funds_rate,0.08,False,False
5656,2022-03-08,D,effective_federal_funds_rate,0.08,False,False
5657,2022-03-09,D,effective_federal_funds_rate,0.08,False,False
5658,2022-03-10,D,effective_federal_funds_rate,0.08,False,False
5659,2022-03-11,D,effective_federal_funds_rate,0.08,False,False
5660,2022-03-14,D,effective_federal_funds_rate,0.08,False,False
5661,2022-03-15,D,effective_federal_funds_rate,0.08,False,False
5662,2022-03-16,D,effective_federal_funds_rate,0.08,False,False
5663,2022-03-17,D,effective_federal_funds_rate,0.33,False,True
5664,2022-03-18,D,effective_federal_funds_rate,0.33,False,False
5665,2022-03-21,D,effective_federal_funds_rate,0.33,False,False
5666,2022-03-22,D,effective_federal_funds_rate,0.33,False,False
5667,2022-03-23,D,effective_federal_funds_rate,0.33,False,False
5668,2022-03-24,D,effective_federal_funds_rate,0.33,False,False
5669,2022-03-25,D,effective_federal_funds_rate,0.33,False,False
5670,2022-03-28,D,effective_federal_funds_rate,0.33,False,False
5671,2022-03-29,D,effective_federal_funds_rate,0.33,False,False
5672,2022-03-30,D,effective_federal_funds_rate,0.33,False,False
5673,2022-03-31,D,effective_federal_funds_rate,0.33,False,False
5674,2022-04-01,D,effective_federal_funds_rate,0.33,False,False
5675,2022-04-04,D,effective_federal_funds_rate,0.33,False,False
5676,2022-04-05,D,effective_federal_funds_rate,0.33,False,False
5677,2022-04-06,D,effective_federal_funds_rate,0.33,False,False
5678,2022-04-07,D,effective_federal_funds_rate,0.33,False,False
5679,2022-04-08,D,effective_federal_funds_rate,0.33,False,False
5680,2022-04-11,D,effective_federal_funds_rate,0.33,False,False
5681,2022-04-12,D,effective_federal_funds_rate,0.33,False,False
5682,2022-04-13,D,effective_federal_funds_rate,0.33,False,False
5683,2022-04-14,D,effective_federal_funds_rate,0.33,False,False
5684,2022-04-15,D,effective_federal_funds_rate,0.33,False,False
5685,2022-04-18,D,effective_federal_funds_rate,0.33,False,False
5686,2022-04-19,D,effective_federal_funds_rate,0.33,False,False
5687,2022-04-20,D,effective_federal_funds_rate,0.33,False,False
5688,2022-04-21,D,effective_federal_funds_rate,0.33,False,False
5689,2022-04-22,D,effective_federal_funds_rate,0.33,False,False
5690,2022-04-25,D,effective_federal_funds_rate,0.33,False,False
5691,2022-04-26,D,effective_federal_funds_rate,0.33,False,False
5692,2022-04-27,D,effective_federal_funds_rate,0.33,False,False
5693,2022-04-28,D,effective_federal_funds_rate,0.33,False,False
5694,2022-04-29,D,effective_federal_funds_rate,0.33,False,False
5695,2022-05-02,D,effective_federal_funds_rate,0.33,False,False
5696,2022-05-03,D,effective_federal_funds_rate,0.33,False,False
5697,2022-05-04,D,effective_federal_funds_rate,0.33,False,False
5698,2022-05-05,D,effective_federal_funds_rate,0.83,False,True
5699,2022-05-06,D,effective_federal_funds_rate,0.83,False,False
5700,2022-05-09,D,effective_federal_funds_rate,0.83,False,False
5701,2022-05-10,D,effective_federal_funds_rate,0.83,False,False
5702,2022-05-11,D,effective_federal_funds_rate,0.83,False,False
5703,2022-05-12,D,effective_federal_funds_rate,0.83,False,False
5704,2022-05-13,D,effective_federal_funds_rate,0.83,False,False
5705,2022-05-16,D,effective_federal_funds_rate,0.83,False,False
5706,2022-05-17,D,effective_federal_funds_rate,0.83,False,False
5707,2022-05-18,D,effective_federal_funds_rate,0.83,False,False
5708,2022-05-19,D,effective_federal_funds_rate,0.83,False,False
5709,2022-05-20,D,effective_federal_funds_rate,0.83,False,False
5710,2022-05-23,D,effective_federal_funds_rate,0.83,False,False
5711,2022-05-24,D,effective_federal_funds_rate,0.83,False,False
5712,2022-05-25,D,effective_federal_funds_rate,0.83,False,False
5713,2022-05-26,D,effective_federal_funds_rate,0.83,False,False
5714,2022-05-27,D,effective_federal_funds_rate,0.83,False,False
5715,2022-05-30,D,effective_federal_funds_rate,,True,True
5716,2022-05-31,D,effective_federal_funds_rate,0.83,False,False
5717,2022-06-01,D,effective_federal_funds_rate,0.83,False,False
5718,2022-06-02,D,effective_federal_funds_rate,0.83,False,False
5719,2022-06-03,D,effective_federal_funds_rate,0.83,False,False
5720,2022-06-06,D,effective_federal_funds_rate,0.83,False,False
5721,2022-06-07,D,effective_federal_funds_rate,0.83,False,False
5722,2022-06-08,D,effective_federal_funds_rate,0.83,False,False
5723,2022-06-09,D,effective_federal_funds_rate,0.83,False,False
5724,2022-06-10,D,effective_federal_funds_rate,0.83,False,False
5725,2022-06-13,D,effective_federal_funds_rate,0.83,False,False
5726,2022-06-14,D,effective_federal_funds_rate,0.83,False,False
5727,2022-06-15,D,effective_federal_funds_rate,0.83,False,False
5728,2022-06-16,D,effective_federal_funds_rate,1.58,False,True
5729,2022-06-17,D,effective_federal_funds_rate,1.58,False,False
5730,2022-06-20,D,effective_federal_funds_rate,,True,True
5731,2022-06-21,D,effective_federal_funds_rate,1.58,False,False
5732,2022-06-22,D,effective_federal_funds_rate,1.58,False,False
5733,2022-06-23,D,effective_federal_funds_rate,1.58,False,False
5734,2022-06-24,D,effective_federal_funds_rate,1.58,False,False
5735,2022-06-27,D,effective_federal_funds_rate,1.58,False,False
5736,2022-06-28,D,effective_federal_funds_rate,1.58,False,False
5737,2022-06-29,D,effective_federal_funds_rate,1.58,False,False
5738,2022-06-30,D,effective_federal_funds_rate,1.58,False,False
5739,2022-07-01,D,effective_federal_funds_rate,1.58,False,False
5740,2022-07-04,D,effective_federal_funds_rate,,True,True
5741,2022-07-05,D,effective_federal_funds_rate,1.58,False,False
5742,2022-07-06,D,effective_federal_funds_rate,1.58,False,False
5743,2022-07-07,D,effective_federal_funds_rate,1.58,False,False
5744,2022-07-08,D,effective_federal_funds_rate,1.58,False,False
5745,2022-07-11,D,effective_federal_funds_rate,1.58,False,False
5746,2022-07-12,D,effective_federal_funds_rate,1.58,False,False
5747,2022-07-13,D,effective_federal_funds_rate,1.58,False,False
5748,2022-07-14,D,effective_federal_funds_rate,1.58,False,False
5749,2022-07-15,D,effective_federal_funds_rate,1.58,False,False
5750,2022-07-18,D,effective_federal_funds_rate,1.58,False,False
5751,2022-07-19,D,effective_federal_funds_rate,1.58,False,False
5752,2022-07-20,D,effective_federal_funds_rate,1.58,False,False
5753,2022-07-21,D,effective_federal_funds_rate,1.58,False,False
5754,2022-07-22,D,effective_federal_funds_rate,1.58,False,False
5755,2022-07-25,D,effective_federal_funds_rate,1.58,False,False
5756,2022-07-26,D,effective_federal_funds_rate,1.58,False,False
5757,2022-07-27,D,effective_federal_funds_rate,1.58,False,False
5758,2022-07-28,D,effective_federal_funds_rate,2.33,False,False
5759,2022-07-29,D,effective_federal_funds_rate,2.32,False,False
5760,2022-08-01,D,effective_federal_funds_rate,2.33,False,False
5761,2022-08-02,D,effective_federal_funds_rate,2.33,False,False
5762,2022-08-03,D,effective_federal_funds_rate,2.33,False,False
5763,2022-08-04,D,effective_federal_funds_rate,2.33,False,False
5764,2022-08-05,D,effective_federal_funds_rate,2.33,False,False
5765,2022-08-08,D,effective_federal_funds_rate,2.33,False,False
5766,2022-08-09,D,effective_federal_funds_rate,2.33,False,False
5767,2022-08-10,D,effective_federal_funds_rate,2.33,False,False
5768,2022-08-11,D,effective_federal_funds_rate,2.33,False,False
5769,2022-08-12,D,effective_federal_funds_rate,2.33,False,False
5770,2022-08-15,D,effective_federal_funds_rate,2.33,False,False
5771,2022-08-16,D,effective_federal_funds_rate,2.33,False,False
5772,2022-08-17,D,effective_federal_funds_rate,2.33,False,False
5773,2022-08-18,D,effective_federal_funds_rate,2.33,False,False
5774,2022-08-19,D,effective_federal_funds_rate,2.33,False,False
5775,2022-08-22,D,effective_federal_funds_rate,2.33,False,False
5776,2022-08-23,D,effective_federal_funds_rate,2.33,False,False
5777,2022-08-24,D,effective_federal_funds_rate,2.33,False,False
5778,2022-08-25,D,effective_federal_funds_rate,2.33,False,False
5779,2022-08-26,D,effective_federal_funds_rate,2.33,False,False
5780,2022-08-29,D,effective_federal_funds_rate,2.33,False,False
5781,2022-08-30,D,effective_federal_funds_rate,2.33,False,False
5782,2022-08-31,D,effective_federal_funds_rate,2.33,False,False
5783,2022-09-01,D,effective_federal_funds_rate,2.33,False,False
5784,2022-09-02,D,effective_federal_funds_rate,2.33,False,False
5785,2022-09-05,D,effective_federal_funds_rate,,True,True
5786,2022-09-06,D,effective_federal_funds_rate,2.33,False,False
5787,2022-09-07,D,effective_federal_funds_rate,2.33,False,False
5788,2022-09-08,D,effective_federal_funds_rate,2.33,False,False
5789,2022-09-09,D,effective_federal_funds_rate,2.33,False,False
5790,2022-09-12,D,effective_federal_funds_rate,2.33,False,False
5791,2022-09-13,D,effective_federal_funds_rate,2.33,False,False
5792,2022-09-14,D,effective_federal_funds_rate,2.33,False,False
5793,2022-09-15,D,effective_federal_funds_rate,2.33,False,False
5794,2022-09-16,D,effective_federal_funds_rate,2.33,False,False
5795,2022-09-19,D,effective_federal_funds_rate,2.33,False,False
5796,2022-09-20,D,effective_federal_funds_rate,2.33,False,False
5797,2022-09-21,D,effective_federal_funds_rate,2.33,False,False
5798,2022-09-22,D,effective_federal_funds_rate,3.08,False,False
5799,2022-09-23,D,effective_federal_funds_rate,3.08,False,False
5800,2022-09-26,D,effective_federal_funds_rate,3.08,False,False
5801,2022-09-27,D,effective_federal_funds_rate,3.08,False,False
5802,2022-09-28,D,effective_federal_funds_rate,3.08,False,False
5803,2022-09-29,D,effective_federal_funds_rate,3.08,False,False
5804,2022-09-30,D,effective_federal_funds_rate,3.08,False,False
5805,2022-10-03,D,effective_federal_funds_rate,3.08,False,False
5806,2022-10-04,D,effective_federal_funds_rate,3.08,False,False
5807,2022-10-05,D,effective_federal_funds_rate,3.08,False,False
5808,2022-10-06,D,effective_federal_funds_rate,3.08,False,False
5809,2022-10-07,D,effective_federal_funds_rate,3.08,False,False
5810,2022-10-10,D,effective_federal_funds_rate,,True,True
5811,2022-10-11,D,effective_federal_funds_rate,3.08,False,False
5812,2022-10-12,D,effective_federal_funds_rate,3.08,False,False
5813,2022-10-13,D,effective_federal_funds_rate,3.08,False,False
5814,2022-10-14,D,effective_federal_funds_rate,3.08,False,False
5815,2022-10-17,D,effective_federal_funds_rate,3.08,False,False
5816,2022-10-18,D,effective_federal_funds_rate,3.08,False,False
5817,2022-10-19,D,effective_federal_funds_rate,3.08,False,False
5818,2022-10-20,D,effective_federal_funds_rate,3.08,False,False
5819,2022-10-21,D,effective_federal_funds_rate,3.08,False,False
5820,2022-10-24,D,effective_federal_funds_rate,3.08,False,False
5821,2022-10-25,D,effective_federal_funds_rate,3.08,False,False
5822,2022-10-26,D,effective_federal_funds_rate,3.08,False,False
5823,2022-10-27,D,effective_federal_funds_rate,3.08,False,False
5824,2022-10-28,D,effective_federal_funds_rate,3.08,False,False
5825,2022-10-31,D,effective_federal_funds_rate,3.08,False,False
5826,2022-11-01,D,effective_federal_funds_rate,3.08,False,False
5827,2022-11-02,D,effective_federal_funds_rate,3.08,False,False
5828,2022-11-03,D,effective_federal_funds_rate,3.83,False,False
5829,2022-11-04,D,effective_federal_funds_rate,3.83,False,False
5830,2022-11-07,D,effective_federal_funds_rate,3.83,False,False
5831,2022-11-08,D,effective_federal_funds_rate,3.83,False,False
5832,2022-11-09,D,effective_federal_funds_rate,3.83,False,False
5833,2022-11-10,D,effective_federal_funds_rate,3.83,False,False
5834,2022-11-11,D,effective_federal_funds_rate,,True,True
5835,2022-11-14,D,effective_federal_funds_rate,3.83,False,False
5836,2022-11-15,D,effective_federal_funds_rate,3.83,False,False
5837,2022-11-16,D,effective_federal_funds_rate,3.83,False,False
5838,2022-11-17,D,effective_federal_funds_rate,3.83,False,False
5839,2022-11-18,D,effective_federal_funds_rate,3.83,False,False
5840,2022-11-21,D,effective_federal_funds_rate,3.83,False,False
5841,2022-11-22,D,effective_federal_funds_rate,3.83,False,False
5842,2022-11-23,D,effective_federal_funds_rate,3.83,False,False
5843,2022-11-24,D,effective_federal_funds_rate,,True,True
5844,2022-11-25,D,effective_federal_funds_rate,3.83,False,False
5845,2022-11-28,D,effective_federal_funds_rate,3.83,False,False
5846,2022-11-29,D,effective_federal_funds_rate,3.83,False,False
5847,2022-11-30,D,effective_federal_funds_rate,3.83,False,False
5848,2022-12-01,D,effective_federal_funds_rate,3.83,False,False
5849,2022-12-02,D,effective_federal_funds_rate,3.83,False,False
5850,2022-12-05,D,effective_federal_funds_rate,3.83,False,False
5851,2022-12-06,D,effective_federal_funds_rate,3.83,False,False
5852,2022-12-07,D,effective_federal_funds_rate,3.83,False,False
5853,2022-12-08,D,effective_federal_funds_rate,3.83,False,False
5854,2022-12-09,D,effective_federal_funds_rate,3.83,False,False
5855,2022-12-12,D,effective_federal_funds_rate,3.83,False,False
5856,2022-12-13,D,effective_federal_funds_rate,3.83,False,False
5857,2022-12-14,D,effective_federal_funds_rate,3.83,False,False
5858,2022-12-15,D,effective_federal_funds_rate,4.33,False,False
5859,2022-12-16,D,effective_federal_funds_rate,4.33,False,False
5860,2022-12-19,D,effective_federal_funds_rate,4.33,False,False
5861,2022-12-20,D,effective_federal_funds_rate,4.33,False,False
5862,2022-12-21,D,effective_federal_funds_rate,4.33,False,False
5863,2022-12-22,D,effective_federal_funds_rate,4.33,False,False
